PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Clase
48.37554808880307,0.2761411774415796,-27.956164122377313,19.717032299784233,8.946834325249098,-42.12009015249694,-22.379570256067705,-12.285082229388268,-6.853790512691726,-2.1422915105834313,1.9275510902830966,-1.514857417770761,0.6385580696570503,7.25865998974012,0.11315586724611347,-2.949016300719413,-0.0691263943488628,3.075007890066916,2.230262830826303,-6.298343466877772,-1.349751543906412,3.8144217843654338,-3.8110381777621556,-5.9452997856266805,1.9451912906106685,2.8093607388543256,-5.619194335641649,0.3709423885430051,-3.673828875625873,-5.318430837689128,-4.0606724349857135,4.4734846622857685,-3.343129593500706,0.6466839621669551,-14.21909977955911,-3.386330954788177,0.8750888029413898,5.18361171935959,0.5511336396177187,1.8472559816377028,-3.874950108093608,1.720477064194228,3.8841415918707454,3.757313553252258,6.5025360020835965,-2.523920487931325,-2.401218472202631,3.144082457597391,1.970318089494153,1.7795631334678186,-1.6212977367456545,5.764615449248841,-0.4706517404951538,5.228143878815243,-5.9932061635805916,-5.290768410777767,0.9550330073070983,-1.1164623268409704,-2.1239554324759147,-6.185404903682786,-1.4670106261899056,0.9748540880170533,-2.0839474461965297,3.8707288070206323,-4.033731827239643,-3.8365630675950335,-0.00893902058314284,-4.385983218931475,-2.6824479983445952,-1.4575116525997585,-6.90695673945609,-0.7537063255466258,5.060233463835129,-2.3483124470870607,1
29.177689434587343,23.397053832715105,16.74049062718601,7.927763379626248,-14.277345784645515,11.002238617820082,-3.8873072927117036,-0.3249331642482852,0.5452909640720727,-6.917758825929771,-10.15548445224887,-3.869454569516659,19.806985694147187,11.131252736367212,2.6857586052140334,-0.9009044719236305,-0.8095569350267744,0.7616006146145854,-0.9003801980685586,8.790916005580543,-2.2431687674304417,-6.649703881931001,2.657663099665743,1.061536278920583,-3.496866168257868,5.256743793195913,-2.219961003590665,-4.034150013866969,1.5905918112107136,-1.1960362880920614,10.149376030900497,-3.1215857593366305,-4.457777379083395,3.1561218266382673,-1.657309712614557,10.419966855547823,0.8839126583210818,6.474021503641732,1.9894011954123312,2.4905414713174783,-7.834342118967078,1.8917340244379446,-6.898285412638343,-7.411678769114513,-2.628604350594403,1.911847418789468,-2.5618808573460465,-7.147835175432005,-6.501574653515437,1.3111326770463905,9.071278680007362,6.862707783201025,-3.784803146536418,2.9227640139785627,3.44673755846644,0.8801283618103974,3.264344174748783,-3.530934010440414,5.6985895933314765,-7.480006282577316,5.5933696131191954,-2.9407833509684425,5.080897597638548,4.645634449440088,5.390456872532388,0.7200117576840992,1.5618039708563651,-1.762609357522169,1.3864876098288208,11.114852665734862,8.125414374273774,-1.5196259598769586,1.4966722969502149,-4.03503297556745,1
25.07810425398083,19.63444883298138,-0.7152372553743912,-3.6640300421991365,-9.290600919207805,15.804892089576885,5.551141730008535,4.912913477248052,7.368236589531321,-3.481945209960023,3.2836287745410946,4.07941711152275,-14.021001205158246,2.750474403621128,6.178678892159276,-2.8842446557795847,0.3484358536010505,-5.6609476769842875,5.713889416698626,2.470173501286803,-0.8192416226242525,3.534459474908969,5.490697036232886,-0.753630514100295,-0.3537240704997465,-8.27997149231683,0.39816403562548686,-2.8439125356572363,3.46644080033177,1.2331987873116093,-1.8881889712349864,1.6671789804469381,-5.512177375171218,-0.6673895726602274,-3.1284925679696514,-0.07751353982521271,-7.1234392100221875,-2.3352343482532163,-1.923340692485992,-0.7404711337521982,-2.511620898851026,-0.3078598318916824,1.9521407974727483,2.8804829750204863,2.0748464280429695,3.489234560373736,3.897534647511724,2.186968464324664,-1.8743970261177563,3.6118927769575415,-0.8993169903582725,4.113505811631091,2.067995566057484,0.331756344080863,-2.950913683399036,-0.9303686853577059,4.033497059837931,1.0884372529212683,-1.7306479813508238,-4.961782194986584,3.150553580772584,2.150062269941906,-0.500605943408863,-2.211976162743851,6.490703312468711,-1.891005131634874,-2.3880480348803643,-0.8571660509261642,-4.278887927776908,1.1629583800653842,0.42791835337578116,-0.6390266308275362,0.6122625526309676,0.0878793620095872,1
-31.649454126821528,20.265646465271022,-1.434030402405757,12.942030511730314,5.0495497533233,-0.2783386266784245,14.967162249682135,-16.333931636780015,6.4788626995177045,-5.095575480836366,4.482610117489874,-10.568559311619497,11.312409749460048,-3.0364480842062593,3.98369775235696,-1.5895033067112998,1.2671424948929666,4.220152505820787,3.8066402286494503,3.4403492420529904,-1.9372006112619693,10.67739114572428,2.7183117256112657,2.6665954107096472,0.040286937460834546,-0.4414144615047637,-0.7845316498783491,2.7245959810284655,-2.2296685094137656,8.282114938082083,-3.690613750901766,-15.43760601545573,5.629528179582741,-1.604716567087483,1.9410416850277075,-1.570450496675969,-4.352235856118471,8.977775220728594,-6.408996691833905,6.162808811778326,9.025631994891256,4.879116182377684,3.2644488681937753,-0.1447159428874209,-11.402877868421617,-13.640623128184492,3.187010265378706,2.7419659147619506,3.2765233845438475,-4.718931388971899,-13.57505564891644,0.9359988170290264,5.9836870213731554,-12.031783503790107,0.5437011956749723,0.8743128823026866,7.117426281174223,1.1594489044722336,5.3837086841864625,-9.724819128685537,0.13170588291135996,-3.5580963998645423,-7.791042183897049,0.9373662561764016,0.01363968145094207,-5.760908348530874,7.68843022472275,-5.215908728645601,-0.38245554334648585,0.14537706930204658,7.52229163279696,-9.457237865215637,-3.3392562559973564,-4.804357807319461,1
20.14590823852111,18.619802823906543,-6.0623674578089926,13.084667012280189,-1.6572746678741563,-14.468891423926783,-21.91850382113478,5.843000760276502,-1.497238522574551,-8.718258502551652,0.29726408148709244,-3.665175939129405,-7.46336306501642,-3.4543238085762953,8.839337299074773,4.094892143545638,-1.9724648069258093,-2.9872660082216225,-0.32464665672335147,2.423802204509675,1.9244308780746395,1.491532183969131,-8.518843182000326,0.7099114415235509,1.7943280112883788,-6.278550967229256,-5.563218861968176,-2.581687847270666,6.982520073813419,-6.253240307094923,0.7826364997280802,-3.317016231218811,-0.2983977429545893,-3.871486327613868,2.2020913548298466,-5.9448576271943745,3.1390717234679917,-3.10277936184717,5.603496849524636,1.4243262185476233,1.8225731198880097,3.19085391060815,-2.2604586659321706,0.115801851644631,-7.471869406307738,-3.235426472343335,-0.938087770199686,7.20693123092279,0.1321291018843133,3.5948641290143377,8.10357849011577,7.167952301372141,3.1193725343864886,-5.221204694309008,-1.4354229267961056,11.069061409321959,-5.09334705923972,-1.4391162899985597,-5.552005833445935,-2.5379850909944253,9.695177460350088,-0.5674500053538529,-1.215940127533334,0.6989851835670903,-0.9617596083845292,2.8855215186107133,9.927698764505262,2.1310760022801962,8.156792307322416,-12.159010911320753,-6.481661863973954,0.48214731461913085,0.8512440408160278,6.623008881059475,1
38.87476738721669,10.001548133651735,-19.325281098321263,19.677541515224934,-2.6062102803434133,-17.763172527336543,-12.690446242274955,-6.8067935264323625,0.00765563137490719,-6.492343819063018,1.4535314148257432,-2.732281856847987,-3.4213305783766836,10.077242713360228,-2.3145861111989268,3.6726029021711164,2.07791088796065,-5.501628817486705,-0.05629506147996742,1.1580707093924154,-6.370770674365486,3.0133081214844477,-1.749231484642637,-3.693436742408528,-2.1616428152587077,-0.5352932842371616,-6.776468485055769,-5.137470243466821,1.4815361897144348,7.804371629991637,1.0362890891711252,0.8032740990460774,3.701414216822473,3.334669499199623,2.329386333987593,2.775353745984988,-2.1361873226746475,-1.125903896209814,-0.617795627849987,-4.3071428726491074,0.6933466651429155,-1.8750822594710004,-1.2021200501987706,9.043592625685495,0.5783581234286104,-2.4094423365591036,2.5460773727345747,4.180961091078742,-0.13904584259001482,0.7368757061313566,-1.230589055377347,-9.048289302597924,-4.353302561341741,3.799318399176776,0.3884357815533399,-2.6140720699271407,4.354395873367012,2.7793972562351392,-1.7707527310871136,1.4145234295651994,-0.6952916663488007,-3.118329834402537,2.6977008784879333,5.501264199866364,3.46336274871736,-3.6328282164747456,-8.160569616132337,4.961624322492582,1.6586176802997923,-3.6818283831213816,2.428637194364971,-6.389473567004932,0.3629166366199355,1.1049976630288965,1
60.16141682508123,8.585668058347363,-11.890432927739157,4.647421625628199,-0.34875358632936604,16.08219235851601,18.125220647309597,-0.40133020069319014,16.69275890560181,-1.6068421928107004,-5.9920792115339525,5.14847747780563,18.54784167230261,-2.5806472234907067,-1.0136302985969436,1.1494735233754645,-2.222192939784831,-3.5122062533909393,3.1412605882547773,3.807382682186628,3.8357607929553534,1.7529022631685376,-5.910623722991261,-0.6377079660091476,3.463806762205173,1.2766100259319022,2.9397657930398986,-0.3112402192547274,1.6072610984431719,-5.513188499280727,-10.630935101675759,4.253432151086722,0.5662382751368069,1.0855801639672347,-2.210145943788543,-4.673630315563589,-1.6226628005195434,-3.6998445500163077,-3.8598898451472916,6.404970567607906,0.8082016768659811,-0.12042397512708154,-0.8088264919123566,0.6561474293761966,0.5658245216703147,-2.1143545732020677,-0.9632738390978526,0.09809424922765997,2.0036509192780803,5.241187446727191,1.579064607140077,-3.7151569433864484,2.3488456611917576,2.756720457591884,-0.9539247349993657,-1.1107623588249582,0.8962040001220011,-1.2850802657915583,-2.5428649558846064,-1.4795792135814216,-0.5725941058692863,1.6891858939975501,-1.3179603729674707,0.6780665506040237,2.4718709471301903,1.4256026022054606,-2.6049721182147008,0.44532793204791166,3.1815354578738635,5.170974968842498,-4.248556890098485,-2.0579426240474583,-2.437491064807976,5.024566027948139,1
35.36572581167552,10.960267107955072,-12.467869635585327,14.215889099730514,6.010635637983278,-15.63522129681066,-2.749619356577856,1.7048882319638503,11.44328824196656,-8.71429141518367,-3.7186172637090005,-1.2999716141025937,-2.179349919312387,2.5481317798583407,-1.470173499119285,4.66399084813727,6.632735715056979,-7.186608619742228,-4.476028996475586,-5.522693586094412,-2.0960677122494027,6.876169610993445,-0.5366516385638126,-2.0964757586112395,3.019625409355478,-0.10756719801086591,0.1029577451703673,-7.813961474009777,4.9094859457095685,10.168787267812801,-7.2317874719881985,0.27812714421993917,8.462323759465606,0.011281973371198548,12.652089362213314,3.428445136405569,-9.705576142416168,-1.7055228851390876,-1.1452680023887136,1.2704414366429875,4.130919552652806,0.2860093172186757,-4.057928630804964,6.668472711208428,-7.963523931099454,2.219092360831401,-2.987792809376782,-1.5511182119572704,-3.5905390329138305,-1.1669696678873727,-6.790490353870377,-3.322092675469861,-4.504095932408648,-0.981952839425921,5.234602571534145,2.7549282064886516,1.1918374130198437,8.498631147509823,2.7295259002298655,3.011483063580671,-0.843251818062611,-8.496888283683115,5.013792253877564,-2.4834377484896004,-1.8256616112549817,6.324419581717625,-0.5992266780506628,-2.4508689555685574,-3.4959754066547815,1.7502240097735222,-4.9862888514876,1.623954925630128,3.758749110879085,5.490122207947953,1
33.390970404492606,5.725362939308638,-17.21393291517627,7.099696111039669,6.266659937412283,-24.45495839656945,-15.33040546988718,3.9765918999953316,7.622977452486549,-3.732209367411733,-4.7920838664370144,8.22276055177289,-10.824824116580164,10.281327356467704,2.123281506140683,-3.1067983956185725,1.3016345650030465,-7.695535656061991,0.9327704041881645,-7.733174656320218,-0.2831563045250265,-1.8857403811802746,4.8917644070572885,-5.949475216824903,1.1773968750337809,-0.7384059652058018,5.438824355767325,-4.12558723969499,2.018166378600641,4.334667008644171,-1.8889506997198786,0.8439452763263177,-2.2597233011900046,-3.5666596496004876,3.5684201136274254,-0.532187993594709,-5.130108601964748,-1.3570892966950652,0.674478634351118,-2.371326170044593,5.008538317522879,-2.7279101777571197,-1.311312878759258,0.9478375605906352,-3.9528580909125157,3.1249848424161555,4.311092964517109,2.2186270684448717,0.5325403498308035,-2.88369728470371,-1.0239943327387182,0.33552504871085836,1.2729678967447704,-0.9968193320708026,4.107945729690824,1.8371988854429384,4.204642109383022,-0.760778313615451,-4.267994557676317,1.7792532300554118,6.06540851717712,-1.0225243487798679,-2.971732608072403,-0.3149890145539065,-4.049274023460235,-3.3627991658610767,0.12438500403791528,-4.348230355222314,-1.7852865961665296,-2.645517096911956,1.7411495234194903,2.2004251034841493,-2.322848398131163,-3.7106701389552352,1
47.4267603929703,7.250182725843645,-17.394437576302465,8.631607975019174,5.129114443805309,-9.17253839840005,-14.639431666554493,4.17527790316355,3.436441726106898,-7.790301435103603,-4.1306378151047625,3.2202146980886224,-9.985484725829934,1.3865424281210996,0.5243130326559962,2.8512287998556483,5.472348182918925,-5.538541835994006,-1.9993587980266696,-1.5587950882729023,-3.0913313071282618,3.4774741110988656,2.5345334391387326,-1.2471825112127426,5.606065509406014,1.2141696801275692,2.1852207695542973,-4.27721807340627,4.472792321476877,3.389557793096197,-1.7295055152804832,2.216881608893514,0.16530994535903012,-0.7564642399545258,3.377073629378682,-2.951086268684704,-5.628165421279657,-4.290953449084741,-4.650102568518389,-1.5379989422118419,-2.0273889596115846,-0.7702916881399116,-2.8276832499318476,-1.308008621035576,-6.079414296620231,1.197193060126362,1.673247906126959,-7.355549491164036,-3.0678697320548913,3.57307086440152,-1.0060232418660489,1.2385345878478655,-1.3039477926448853,1.1980454556874862,2.9504347871875756,-0.2975781962803711,-2.4977047771749055,0.7778541573266792,2.2196847844990617,4.714573128300551,2.6193110334857144,-0.08055992558368193,-1.1515975585921172,1.9226458633650705,0.4876198894015333,2.76330222616393,4.642428559640751,1.1349413315993302,-7.2214956791698794,0.7477800376336579,-0.08877914162694168,5.08155729627392,-3.286974604100385,1.5758650831177163,1
